time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-7.598030947213848e-07,-1.058052801941409e-07,10.00634766101089,6.282986866256948,0.0005261137618033374,0.0,-6.137634840560802e-05,-1.4111089322504973e-05,0.21157262354885778,-0.010915392059663137,0.022199368718173153,0.0,469.9459694285963,471.66316990028866,471.5627297303604,470.7190114987124
0.12000000000000001,-1.983457200560692e-05,-6.604544332929016e-06,10.020951826765506,6.282847920423482,0.0021303054820798195,0.0,-0.0007175214359509044,-0.0002370282178649098,0.2752190247300276,0.010913401978053128,0.034540464361125414,0.0,424.3901535673492,425.44812112669246,424.67986074040135,426.54782705858304
0.18,-0.00011379485266077571,-2.5187367581920774e-05,10.039909782042496,0.0002947650875020358,0.004544802000298276,0.0,-0.002639039345744866,-0.0003185077929576118,0.35668967033006416,0.009769894187682749,0.049720864123383425,0.0,429.72949047217924,431.0150163074313,431.8254236839207,431.72884755833934
0.23999999999999996,-0.00039885426047183765,-3.4252199196286605e-05,10.068303891460099,0.00044367944440626417,0.008199280898779193,0.0,-0.007273972971039471,6.943008740276316e-05,0.5896868293275814,-0.018985928214372977,0.07705028389442782,0.0,475.8632799411013,477.95261331302913,479.0010444987662,476.80957837072214
0.3,-0.0009827716868194816,-2.5987535864625717e-05,10.102272168174824,6.282850281656506,0.01322653730839285,0.0,-0.012579360381981167,0.00013082380081636476,0.5426092761932262,-0.0030737680414215617,0.09466801515071681,0.0,386.9072972257049,388.5689193195377,387.1363520092874,388.6305331395844
0.36000000000000004,-0.0020387866379277197,-2.6011709704525876e-05,10.138271404379186,6.282389956949299,0.018834248246651697,0.0,-0.02320841255320804,-0.00016299229544746314,0.6572967611647852,-0.018976303960354143,0.09093524889575348,0.0,441.9744434103206,441.6741793948875,442.60263885392277,441.29219308757735
0.4200000000000001,-0.0039015092436976264,-5.915334474558529e-05,10.183703040977921,6.281593821655923,0.024841615751082458,0.0,-0.03955425084101102,-0.0010522874137175937,0.8569481310802893,-0.0037790742627019994,0.11403799478922626,0.0,467.109538950367,468.9153009402965,467.3405749736189,468.52355904636323
0.48000000000000015,-0.006827737810005424,-0.00015697520566576006,10.238639795400474,6.281184475500908,0.03151411698162043,0.0,-0.05869156748697434,-0.0022406428261527857,0.9741642778653073,-0.013735425452841997,0.10485127137424123,0.0,443.23769122825814,442.49311946991645,443.88838892634226,443.0707966555177
0.5400000000000001,-0.011062528074699842,-0.00033802336573306207,10.301239835256602,6.280668845460937,0.038104226712411204,0.0,-0.08315914202240479,-0.00386437625605808,1.1123545871523786,9.536870542393733e-05,0.11829003590621479,0.0,448.5330443055924,449.63340610002007,450.26115569492896,451.3786712368325
0.6000000000000002,-0.016902721476878928,-0.0006238270066710817,10.37187007578808,6.280178102766271,0.04578786884935049,0.0,-0.11230029041539352,-0.0056768783816466915,1.2418209745192568,-0.034979925392918616,0.1426430059904557,0.0,446.8527237387715,448.84777372448843,448.74843788538357,445.89248870326804
0.6600000000000003,-0.02466155592835157,-0.0010375329023107594,10.45024855805596,6.278087514133649,0.05447034708771703,0.0,-0.14723719037872687,-0.008335220530912497,1.3706011799247635,-0.034571033686833536,0.1485430986889363,0.0,447.7860791687808,448.28508829953284,447.44928250005466,447.4820576956863
0.7200000000000003,-0.03505813526812243,-0.0016874807896353607,10.542630883077926,6.275423779389465,0.06346399581108475,0.0,-0.20051915754230415,-0.01359876769291348,1.7082905674369948,-0.10265726762058561,0.1524648441562139,0.0,508.255394977123,508.5543724377638,511.9679770235932,507.0988358263941
0.7800000000000004,-0.048574694190059824,-0.0027056936861260847,10.65023014128177,6.269532035475773,0.07232410132753042,0.0,-0.2510298795145149,-0.021013910314525035,1.8780069387285365,-0.09050887536957114,0.13576510753812263,0.0,462.0598593396062,460.7609432977909,461.78852242604796,462.73780010323156
0.8400000000000004,-0.06519335755616158,-0.004274851382317793,10.766285778529046,6.264113431241633,0.08079951929988294,0.0,-0.3037768773514332,-0.03185049927067496,1.9902426958664006,-0.08991567560834825,0.15043575133114362,0.0,444.74428521415706,445.96253865774224,444.3985565565054,444.4403451083973
0.9000000000000005,-0.08500686497434566,-0.006570598022378518,10.887226392978672,6.259073275087349,0.08946907759820544,0.0,-0.35750868636622224,-0.045163028242673764,2.0409297473658112,-0.07423297624654662,0.12867899238398314,0.0,427.5531836185304,425.7157486383763,424.1980197024527,425.5362741774435
0.9600000000000005,-0.10837259098951721,-0.00980305137825167,11.012980967286508,6.254221376381363,0.09890541563038813,0.0,-0.42224806886220967,-0.06305355625729356,2.150576594076942,-0.09939369668972528,0.18652595327717297,0.0,441.7886448444726,446.55330716296055,447.02370652897656,444.96321720685273
1.0200000000000005,-0.13536786401342885,-0.014078185426952435,11.140719170676485,6.248495093154446,0.11002357592129641,0.0,-0.4785058594712693,-0.07992146114290204,2.1073205164065167,-0.08851801380123756,0.18274066010810652,0.0,395.29832825715334,394.9873713726664,394.1078028807174,395.1026357118077
1.0800000000000005,-0.16676640983390367,-0.01972482322728936,11.273353013522538,6.242963689937447,0.12088093039279091,0.0,-0.5693536079922534,-0.10891562350109449,2.3132138849460424,-0.1007814386596648,0.17712972096772378,0.0,475.7419504260186,475.34145902834143,475.49186171440465,474.5448474412549
1.1400000000000006,-0.20380148736108336,-0.02722050353397653,11.417712419183177,6.236790104441807,0.13180012305092692,0.0,-0.6663387551143003,-0.14161576622245733,2.4981576006676116,-0.10748747935037267,0.1902519296719394,0.0,470.0649235555071,471.11051208312045,470.275144876977,469.74683738870533
1.2000000000000006,-0.2465286819686692,-0.03668574292121055,11.570275635696785,6.230367055792234,0.14289583724377497,0.0,-0.7590088515244341,-0.17451895314184662,2.5868565751169523,-0.10619220022704591,0.17131209112442838,0.0,442.67565687219764,441.1474963697322,441.87878853275424,441.97542136953814
1.2600000000000007,-0.2947278964957677,-0.048138557743446886,11.72599197716453,6.224114462857553,0.1528033048637898,0.0,-0.84853880305963,-0.2077954803966351,2.6034387680947093,-0.10051684378288217,0.14839263496627647,0.0,419.99537755803493,418.0302450638738,419.2272121798902,419.7098628108985
1.3200000000000007,-0.34915105806886815,-0.06195957730692403,11.886996049896466,6.217700154357061,0.161433032225486,0.0,-0.9664853278406647,-0.2535535422092614,2.7627294334994072,-0.1244352559023077,0.13264761439658623,0.0,466.1603017257631,464.946479095465,466.1472163385996,464.2645378870404
1.3800000000000008,-0.41034570529199793,-0.07847110873156242,12.054493473196857,6.210681113656417,0.1693046510961027,0.0,-1.0740766936154285,-0.29749888482023,2.820136692523127,-0.10518270805023547,0.12811799214478595,0.0,436.13226780590816,435.76993614455046,432.6168460885455,434.222015559313
1.4400000000000008,-0.47817492720354127,-0.0977602538168232,12.225538125739872,6.2040207084798595,0.17669610851069084,0.0,-1.1876060368243115,-0.3460672525684835,2.8809477674831685,-0.12638983575896148,0.11086898348206607,0.0,436.85656822620064,435.429797383428,438.02465124895326,436.24596965926946
1.5000000000000009,-0.5527533958041668,-0.12000298559584205,12.399047081562745,6.196758720439565,0.18310204992094636,0.0,-1.298935056018081,-0.39600769393366253,2.902384582422909,-0.11204422170280928,0.09695335243885961,0.0,425.9916761326844,424.810519183912,423.07393504491426,424.2931705791866
1.560000000000001,-0.6347136608320856,-0.14564461973933202,12.576923470048952,6.189929733916657,0.1886508963145186,0.0,-1.433625303715021,-0.4593818220035804,3.0262198911828064,-0.11761618450359204,0.08157131709629098,0.0,458.5137623190094,457.2969334564194,458.8015899315674,458.3478546648
1.620000000000001,-0.7245356737137147,-0.1750664897568259,12.760424118004897,6.182545993249331,0.1933043172593436,0.0,-1.5608857548464168,-0.5220087186497411,3.0900288267342533,-0.13710736226861714,0.06799865484489656,0.0,440.50866367463595,439.38963048560095,441.829150695063,440.2050394582948
1.680000000000001,-0.8218886358230549,-0.20828951399288984,12.946706285759436,6.174124546940064,0.19737583259253988,0.0,-1.6845887190680513,-0.5861612703733471,3.119028989624408,-0.1478025087928549,0.06757712098606733,0.0,429.55350244761684,429.5213884074671,430.98966805397123,430.06560539401295
1.740000000000001,-0.9266254697147008,-0.24545134658729392,13.134090222243143,6.165397441607972,0.2010118473226834,0.0,-1.8070022038215134,-0.6533232948254021,3.1268016181856275,-0.1411269855006331,0.04058104633449703,0.0,425.22512375874174,422.9087177471382,423.08724544175436,423.6406586227497
1.8000000000000012,-1.039369964509335,-0.2871429142874392,13.324794720257401,6.157125613590331,0.20323533030572172,0.0,-1.9513505585718176,-0.7371974522039085,3.229418530398456,-0.13203343317066552,0.028871201816325392,0.0,456.18263914114107,455.2471892511032,454.5745612652235,455.2855215330162
1.8600000000000012,-1.1607857445715728,-0.33400925445803875,13.521412042220778,6.148999494617016,0.20476587080322783,0.0,-2.0959777255982037,-0.8257700099140723,3.323912227632775,-0.14328584273465853,0.017756025806023847,0.0,454.76341669510646,453.87227058405807,454.1884067718521,453.26835252214926
1.9200000000000013,-1.2916447062958625,-0.38682984979604595,13.72712053915208,6.1410715594069565,0.2057124499762102,0.0,-2.265996425925714,-0.9357719005069134,3.532029085201665,-0.11603391260875306,0.011489868319294971,0.0,489.7084782565108,489.2420121628132,489.3198673717787,491.3297165242989
1.9800000000000013,-1.4319600875020968,-0.4459013757828981,13.941588461546859,6.134017364669532,0.2063532431893318,0.0,-2.41122661434202,-1.0339188155824832,3.6163245066282728,-0.12083059347796798,0.00900862021181999,0.0,454.09354579345484,453.89431830283536,454.49187648768896,454.09514524167514
2.0400000000000014,-1.5814800826502888,-0.5113379037870514,14.163274895020674,6.127135687667627,0.20691903158232616,0.0,-2.572756296155893,-1.1479717605973254,3.772340207877889,-0.1046220392614063,0.010259158827908598,0.0,476.95238376595364,477.047759831641,477.6028267673688,478.82666407367645
2.1000000000000014,-1.7403933775815588,-0.583524359688483,14.392752932708527,6.121700152128682,0.20732920818136247,0.0,-2.7243697632522834,-1.2587553811378889,3.8762325800509005,-0.07162327832745197,-0.001081539243891475,0.0,464.1458904403623,463.2548260794853,461.83393403753473,464.42252740796135
2.1600000000000015,-1.9081983345877547,-0.6622909708720156,14.627366031423758,6.117428908248069,0.2078098877127239,0.0,-2.86914924951813,-1.3671578732844147,3.943665056030956,-0.07033004074533464,0.021825014010409115,0.0,452.9644996412922,454.8030059123962,452.7415987926843,452.8418622688763
2.2200000000000015,-2.0843650035402423,-0.747367927413214,14.864333471230983,6.113246495201231,0.20920994575872331,0.0,-3.0032367121143833,-1.469089138421418,3.9548979513577867,-0.06848945227926002,0.02619350689191849,0.0,436.07367047226825,436.43853985903587,436.1545543142032,436.30447227932603
2.2800000000000016,-2.26854161563722,-0.8385743312887965,15.101577202911734,6.109273548341815,0.21067748001521913,0.0,-3.136174168238105,-1.5714595314073658,3.9529152392323925,-0.06201943786381558,0.020742547935838913,0.0,433.2253192503663,432.7667866201133,431.98891756604905,432.5308093888052
2.3400000000000016,-2.4608249386424483,-0.9360635688516016,15.339069533163304,6.106370693161075,0.21169099945729908,0.0,-3.27342548192061,-1.6784474093589972,3.963144568474666,-0.029775602167781072,0.007794173636878629,0.0,437.975718720085,436.8972562922761,436.0025647727406,438.6867102644675
2.4000000000000017,-2.661145580856865,-1.0398303912886715,15.576075739103148,6.104752611165376,0.21244283822129617,0.0,-3.4040780108628352,-1.7806029685966018,3.9369004561376606,-0.021873989500517697,0.020630379932685516,0.0,426.4781809300327,427.57320418347393,424.31806726729246,424.99574293325287
2.4600000000000017,-2.8707454968181825,-1.1509121102861795,15.817878802008495,6.103674332650966,0.21356919925532658,0.0,-3.582623173161284,-1.9221075166305723,4.1221029305175145,-0.0111285903349983,0.014771494195089399,0.0,493.56485882796096,493.1321294635325,492.59526663352045,493.38940435060704
2.520000000000002,-3.0899358065837665,-1.269547900403918,16.06545837709713,6.102568879388784,0.2150833048935592,0.0,-3.7239034237543045,-2.0324821977594856,4.130211912404369,-0.039923068692952556,0.04060072743654827,0.0,439.2785161037486,441.41561314443703,441.27285685082455,438.889042601402
2.580000000000002,-3.3185304449353956,-1.3955540277302336,16.31741132246092,6.100463482130515,0.2176822668866425,0.0,-3.8961250467105732,-2.167833716815321,4.267192094836981,-0.026849864808608397,0.04825673338581659,0.0,481.50274716576445,482.0825430112813,481.26364186279955,482.2518010013078
2.640000000000002,-3.556803183928595,-1.5291231764410556,16.57426819429386,6.098793605134441,0.22066664811472236,0.0,-4.046614717776989,-2.2845842538642054,4.294166439490778,-0.029869810835816468,0.052550928808599046,0.0,449.24708303535095,449.5967082509643,449.6455151352414,449.4005676369647
2.700000000000002,-3.8038280124862194,-1.6694405827508112,16.831131574613554,6.09721022959914,0.22451567158496477,0.0,-4.187946751794794,-2.392811194432319,4.267630174145748,-0.0202080123802247,0.08072557494176356,0.0,431.2940449994808,433.67047698274774,433.0526367496286,433.8645519020692
2.760000000000002,-4.059926992992558,-1.8166850881046166,17.088496561022932,6.096145985485588,0.2293608722445617,0.0,-4.349160805748013,-2.5153842221443967,4.310489662627393,-0.01320514796424762,0.08080879100901736,0.0,457.06880290008536,457.08049613674444,455.7571104059147,456.31664152045323
2.820000000000002,-4.326050922052518,-1.97149357634868,17.349359421281,6.095292182130665,0.23448940131111407,0.0,-4.522112994447898,-2.6448879529883236,4.38403928877895,-0.016362903593665906,0.09346785861540685,0.0,467.915309497429,468.905465512942,467.3422311267344,467.09611764763366
2.880000000000002,-4.602582708180902,-2.1340160312643834,17.614163161219953,6.094735558539938,0.23984796286463084,0.0,-4.696137777533543,-2.772516442302611,4.4418779540717,0.0020648465513661398,0.07933425061112152,0.0,465.2572635709379,464.155380901491,464.20460301311573,465.64876223022696
2.940000000000002,-4.889144695290121,-2.303796606357798,17.88021098094527,6.094766120308188,0.24498307980578016,0.0,-4.856449918527221,-2.8868302163494364,4.425911937854382,-0.002799026604740379,0.09581625646698341,0.0,442.2688165265289,443.6304647448552,442.7643843765634,442.3639574521058
3.000000000000002,-5.186014379382459,-2.4808674898544574,18.147463070297043,6.094594253337458,0.25034751803737887,0.0,-5.039742750454962,-3.015470142147235,4.481573113300144,-0.0029956268089545105,0.0717897907278883,0.0,468.5392227158149,466.6732249016184,466.4553706567213,466.44007305250324
3.0600000000000023,-5.493657927234458,-2.665408353836029,18.416631991378697,6.094575271071221,0.2548617378044442,0.0,-5.215514064142541,-3.13588054354331,4.490083276356395,0.00456606888910574,0.08136388615255873,0.0,453.2045112731376,453.977829531509,453.80206895973515,454.4087746690555
3.1200000000000023,-5.812961443362754,-2.857895339271261,18.689991736108286,6.09555900621247,0.25981244016722016,0.0,-5.428365107429136,-3.2801284207347914,4.620550102219214,0.0332146441688525,0.084712487605299,0.0,493.0092996968034,493.26148826931797,492.3088194791458,494.42433865172404
3.1800000000000024,-6.144542722517929,-3.05857515730174,18.968764020533094,6.097278352031687,0.2650792225295371,0.0,-5.624855331995707,-3.408963208283925,4.670931636119534,0.017475161233232728,0.09329623029412643,0.0,471.1827097724651,471.8518590786688,472.037320075582,470.82106685578384
3.2400000000000024,-6.4867050108654345,-3.266052699192909,19.245626804157133,6.098460097684232,0.27054716802772205,0.0,-5.781216418658709,-3.506992513863083,4.557789833629167,0.023802933216101888,0.08641333758169731,0.0,419.4628996599453,418.87209734628533,418.984898883715,419.53481330344744
3.3000000000000025,-6.838725821718692,-3.479644309848687,19.516904187197984,6.099680144830657,0.2763427425819671,0.0,-5.953454758882119,-3.6127016041545663,4.484497479914106,0.012293197333038977,0.1116373123770356,0.0,432.574799507179,434.70214021343713,433.20281291322226,432.2336591218561
3.3600000000000025,-7.2019269754573365,-3.7000297289144504,19.78616466182965,6.100111070253069,0.28295022148971327,0.0,-6.1539147002365775,-3.733398978307515,4.489985791743678,-0.005755126106614936,0.10691638075368114,0.0,460.22679232171123,459.8631532097275,460.96083090383866,459.5319710745444
3.4200000000000026,-7.577563744720932,-3.9278185456463945,20.0565011558542,6.099807387388353,0.2897920979625539,0.0,-6.367953270379612,-3.859527482353786,4.520138447839583,-0.0037087175241060748,0.12540214123031504,0.0,469.12725007119064,470.5713862209494,469.96921374376865,470.1279293135958
3.4800000000000026,-7.965920733325433,-4.163010155883161,20.327575369338803,6.099558908353863,0.2972471550809699,0.0,-6.578006459404588,-3.9801797797650544,4.514703494867352,-0.00502091747560613,0.12184556110093109,0.0,462.04323501475335,461.77605761687806,460.06686476312683,459.9630104697836
3.5400000000000027,-8.365848133339354,-4.4047389891796325,20.59435962436606,6.099437725166638,0.3050021796274427,0.0,-6.753740058037613,-4.077580909251474,4.377923963493714,0.003393104300757565,0.14099182499113871,0.0,417.042545734801,418.7281964563804,418.739684091169,419.4712451483368
3.6000000000000028,-8.776717984494168,-4.652465713260683,20.853591967255856,6.099463306107165,0.31414550912880745,0.0,-6.942816782391959,-4.180051222810117,4.262733516841211,-0.006288820564893214,0.16874230369520687,0.0,426.2461243126961,428.63398013478826,426.3597229530252,425.5314913473425
3.660000000000003,-9.199920683737087,-4.906804995045053,21.108226787763265,6.098775379887819,0.3245437232813231,0.0,-7.164870975203081,-4.297933548789909,4.2240234274379675,-0.024618198518552063,0.1811344335513072,0.0,453.19119161987135,454.2144397456333,454.9381226972732,453.467843826042
3.720000000000003,-9.636834207360668,-5.16833084746045,21.36088615085741,6.097081777062904,0.3353048873201212,0.0,-7.399857076442907,-4.419655324469352,4.19666536762623,-0.03664854343165456,0.17553353191562002,0.0,459.93823007199666,459.52419145246,461.1509820909084,460.1992611520278
3.780000000000003,-10.088442541419363,-5.4373909381483045,21.61277894070724,6.094823651388854,0.34632613219202124,0.0,-7.654662987517164,-4.54908444503018,4.198161770272022,-0.03968557770785784,0.19635956487892667,0.0,472.643611165397,474.2763447479003,471.59274921661114,471.35746056212344
